Pick-up Latitude,Pick-up Longitude
38.018683,-121.269391
38.01937,-121.297861
37.993389,-121.296233
37.993389,-121.296233
37.989793,-121.323335
38.055838,-121.375674
37.751527,-121.472046
38.049816,-121.376176
37.945805,-121.30029
38.055968,-121.375695
38.055968,-121.375695
38.055968,-121.375695
38.001788,-121.319477
38.01937,-121.297861
37.982605,-121.320234
37.982605,-121.320234
37.956412,-121.309659
37.956412,-121.309659
37.811397,-121.291176
38.007122,-121.296855
38.023881,-121.274473
37.945805,-121.30029
38.1371,-121.277
37.989793,-121.323335
37.715734,-121.428532
37.955359,-121.274041
38.01937,-121.297861
37.956412,-121.309659
37.990515,-121.242559
37.96315,-121.287424
37.993389,-121.296233
37.989793,-121.323335
37.999066,-121.321429
37.994342,-121.170421
38.01937,-121.297861
37.990541,-121.242494
38.022375,-121.300789
37.799486,-121.305392
38.04926,-121.377127
37.950816,-121.288715
38.023881,-121.274473
37.920684,-121.262589
38.125847,-121.26741
37.715734,-121.428532
37.715734,-121.428532
37.761692,-121.458555
38.04926,-121.377127
37.941467,-121.280203
38.007122,-121.296855
37.955359,-121.274041
37.968085,-121.288043
37.886279,-121.2831
37.989793,-121.323335
37.989793,-121.323335
37.950286,-121.272562
37.994703,-121.312283
38.023314,-121.340649
37.957099,-121.290621
37.957099,-121.290621
37.957099,-121.290621
37.989793,-121.323335
37.982605,-121.320234
37.957099,-121.290621
37.957099,-121.290621
37.715734,-121.428532
37.996883,-121.319876
38.042741,-121.362896
38.042741,-121.362896
37.773355,-121.544496
37.751253,-121.471862
37.785509,-121.218571
37.994703,-121.312283
37.950816,-121.288715
37.773355,-121.544496
37.785509,-121.218571
38.113057,-121.309885
37.72973,-121.508581
37.968085,-121.288043
38.022375,-121.300789
38.007122,-121.296855
37.955359,-121.274041
37.72973,-121.508581
37.937203,-121.299336
37.937203,-121.299336
37.996883,-121.319876
38.022375,-121.300789
38.023314,-121.340649
37.928542,-121.324072
37.908015,-121.313839
38.021078,-121.276157
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
37.74499,-121.40524
37.74499,-121.40524
37.74499,-121.40524
37.74499,-121.40524
37.950816,-121.288715
37.950816,-121.288715
38.023881,-121.274473
37.920684,-121.262589
37.823101,-121.288174
37.975549,-121.290909
37.74499,-121.40524
37.955359,-121.274041
37.937203,-121.299336
37.957099,-121.290621
37.989793,-121.323335
37.825082,-121.288965
37.74499,-121.40524
37.957099,-121.290621
37.825082,-121.288965
37.957099,-121.290621
37.957099,-121.290621
38.007122,-121.296855
38.007122,-121.296855
37.823101,-121.288174
38.042741,-121.362896
38.042741,-121.362896
37.968138,-121.324161
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.004853,-121.281346
37.825082,-121.288965
37.950816,-121.288715
37.907955,-121.313727
37.952501,-121.287939
37.952544,-121.287137
37.960275,-121.295649
38.002596,-121.288549
38.117361,-121.301992
37.955359,-121.274041
37.968138,-121.324161
37.952544,-121.287137
37.987951,-121.340726
37.952501,-121.287939
37.727871,-121.506782
37.734329,-121.425225
37.754192,-121.45529
37.987951,-121.340726
38.021142,-121.292255
38.021142,-121.292255
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
38.042741,-121.362896
37.725094,-121.529429
38.042741,-121.362896
38.021142,-121.292255
37.745255,-121.43227
37.88242,-121.290357
37.882432,-121.289949
37.773355,-121.544496
37.950816,-121.288715
38.002596,-121.288549
37.920684,-121.262589
37.920684,-121.262589
37.974909,-121.290479
37.734329,-121.425225
37.955359,-121.274041
37.952501,-121.287939
37.725094,-121.529429
37.907955,-121.313727
37.907955,-121.313727
38.042741,-121.362896
37.932036,-121.29147
37.952544,-121.287137
37.745255,-121.43227
37.754192,-121.45529
37.955887,-121.291035
37.989793,-121.323335
37.745255,-121.43227
37.754192,-121.45529
37.745255,-121.43227
37.773355,-121.544496
37.754192,-121.45529
38.117361,-121.301992
37.745255,-121.43227
37.987951,-121.340726
37.745255,-121.43227
37.745255,-121.43227
38.055838,-121.375674
37.987951,-121.340726
37.773355,-121.544496
37.773355,-121.544496
37.773355,-121.544496
37.773355,-121.544496
37.969597,-121.289969
37.754198,-121.455733
37.754198,-121.455733
37.773355,-121.544496
37.754198,-121.455733
37.955359,-121.274041
37.987951,-121.340726
37.754198,-121.455733
37.987951,-121.340726
37.725094,-121.529429
37.725094,-121.529429
37.773355,-121.544496
37.725094,-121.529429
37.987951,-121.340726
38.026406,-121.282687
37.907955,-121.313727
37.969597,-121.289969
38.114101,-121.278115
37.825082,-121.288965
37.987951,-121.340726
38.021142,-121.292255
38.021142,-121.292255
37.725094,-121.529429
37.725094,-121.529429
37.773355,-121.544496
37.725111,-121.529356
37.725094,-121.529429
37.725094,-121.529429
37.886554,-121.282226
37.725111,-121.529356
37.755884,-121.465502
37.825082,-121.288965
37.886554,-121.282226
37.955359,-121.274041
38.114101,-121.278115
37.725094,-121.529429
37.941918,-121.281815
37.725094,-121.529429
37.864362,-121.276913
37.989793,-121.323335
37.907955,-121.313727
37.907955,-121.313727
38.026406,-121.282687
37.725094,-121.529429
37.907955,-121.313727
37.907955,-121.313727
37.987951,-121.340726
37.725094,-121.529429
37.907955,-121.313727
37.907955,-121.313727
38.011408,-121.322735
37.734416,-121.425306
37.907955,-121.313727
37.954105,-121.289382
37.987951,-121.340726
37.907955,-121.313727
37.941918,-121.281815
37.799486,-121.305392
37.989793,-121.323335
37.755884,-121.465502
38.113057,-121.309885
38.118438,-121.266695
37.907955,-121.313727
37.985417,-121.333707
37.958928,-121.33863
37.985417,-121.333707
37.907955,-121.313727
37.907955,-121.313727
38.022677,-121.27358
37.94129,-121.268637
37.905138,-121.321562
37.94129,-121.268637
37.907955,-121.313727
37.94129,-121.268637
37.947498,-121.29723
38.039346,-121.351639
37.94129,-121.268637
37.907955,-121.313727
37.94129,-121.268637
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.907955,-121.313727
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.942074,-121.269576
37.794011,-121.323215
37.745404,-121.404442
37.745404,-121.404442
38.021614,-121.082979
38.021614,-121.082979
37.942074,-121.269576
37.942074,-121.269576
37.942074,-121.269576
37.942074,-121.269576
37.942074,-121.269576
37.942074,-121.269576
37.942074,-121.269576
37.745404,-121.404442
37.942074,-121.269576
37.942074,-121.269576
37.902138,-121.312807
37.942074,-121.269576
37.95172,-121.291806
37.959495,-121.298713
37.932559,-121.299537
37.987336,-121.244976
38.021465,-121.302786
38.02151,-121.324454
38.020169,-121.316631
37.794661,-121.214849
37.942074,-121.269576
38.15598,-121.153971
38.021614,-121.082979
37.794011,-121.323215
37.794011,-121.323215
37.95172,-121.291806
37.752505,-121.135477
37.751782,-121.472349
37.951281,-121.289092
37.956677,-121.339666
38.015585,-121.284866
37.755884,-121.465502
37.930802,-121.290576
37.951281,-121.289092
37.95172,-121.291806
38.020169,-121.316631
38.000396,-121.337946
38.000396,-121.337946
37.714621,-121.431919
37.95676,-121.257026
37.985239,-121.30514
37.942074,-121.269576
37.930802,-121.290576
38.009805,-121.231957
37.95172,-121.291806
38.020169,-121.316631
37.959495,-121.298713
37.741762,-121.42452
37.95172,-121.291806
37.930802,-121.290576
37.986755,-121.248604
37.986755,-121.248604
37.986755,-121.248604
37.982964,-121.346287
37.912868,-121.313813
37.996904,-121.279513
37.982964,-121.346287
37.954916,-121.285486
38.02763,-121.362476
37.951281,-121.289092
37.996904,-121.279513
38.003039,-121.34914
37.905138,-121.321562
38.020169,-121.316631
38.020169,-121.316631
37.959495,-121.298713
38.040958,-121.25779
37.741762,-121.42452
38.039346,-121.351639
37.912868,-121.313813
38.043988,-121.270214
37.930802,-121.290576
38.021614,-121.082979
38.021614,-121.082979
37.986755,-121.248604
37.986755,-121.248604
37.986755,-121.248604
37.986755,-121.248604
37.959495,-121.298713
38.118438,-121.266695
38.027994,-121.330372
37.912868,-121.313813
37.994703,-121.296364
37.737605,-121.398752
37.761418,-121.468203
38.055698,-121.258615
37.930802,-121.290576
38.02763,-121.362476
38.009805,-121.231957
38.020169,-121.316631
37.959495,-121.298713
37.737605,-121.398752
37.737605,-121.398752
37.951281,-121.289092
38.02763,-121.362476
38.009805,-121.231957
37.930802,-121.290576
38.039346,-121.351639
38.039346,-121.351639
37.944546,-121.282124
38.039346,-121.351639
38.021614,-121.082979
37.994703,-121.296364
37.930802,-121.290576
38.008507,-121.321322
37.954916,-121.285486
37.938065,-121.252007
38.02763,-121.362476
38.02763,-121.362476
38.009805,-121.231957
37.95172,-121.291806
37.905138,-121.321562
38.022826,-121.315157
37.959495,-121.298713
37.922243,-121.300868
37.737767,-121.433292
37.886279,-121.2831
38.039346,-121.351639
38.0027,-121.289727
38.0027,-121.289727
37.994486,-121.296722
38.027994,-121.330372
38.003039,-121.34914
37.794661,-121.214849
37.930802,-121.290576
37.938065,-121.252007
38.021865,-121.312967
38.021865,-121.312967
38.021865,-121.312967
38.009805,-121.231957
37.95172,-121.291806
37.773758,-121.537755
37.773758,-121.537755
37.76304,-121.417961
37.963037,-121.25508
38.027994,-121.330372
38.022826,-121.315157
38.017737,-121.307828
38.039346,-121.351639
37.95172,-121.291806
37.959495,-121.298713
37.737767,-121.433292
37.930802,-121.290576
37.930802,-121.290576
37.76304,-121.417961
38.022826,-121.315157
37.998031,-121.287584
38.022826,-121.315157
38.022826,-121.315157
38.022826,-121.315157
37.930802,-121.290576
38.039346,-121.351639
37.773758,-121.537755
37.745977,-121.461102
37.754244,-121.431214
38.02763,-121.362476
38.039346,-121.351639
38.039346,-121.351639
37.963037,-121.25508
38.02763,-121.362476
37.994703,-121.296364
38.017737,-121.307828
37.795168,-121.303317
37.963037,-121.25508
37.954916,-121.285486
37.905138,-121.321562
37.959495,-121.298713
37.754244,-121.431214
38.021865,-121.312967
37.825082,-121.288965
37.985546,-121.326225
38.039346,-121.351639
37.998031,-121.287584
38.021865,-121.312967
37.998031,-121.287584
38.021614,-121.082979
37.886279,-121.2831
38.011007,-121.314987
38.011007,-121.314987
38.224645,-121.426315
38.004986,-121.364655
37.825082,-121.288965
37.737767,-121.433292
38.0027,-121.289727
37.998031,-121.287584
37.754244,-121.431214
38.02763,-121.362476
37.795168,-121.303317
37.905138,-121.321562
37.919345,-121.25631
37.773758,-121.537755
37.785509,-121.218571
38.162174,-121.260186
37.751253,-121.471862
37.754244,-121.431214
38.154671,-121.305999
38.154671,-121.305999
37.919345,-121.25631
38.0027,-121.289727
38.011007,-121.314987
38.022394,-121.343752
37.799021,-121.235855
38.224645,-121.426315
38.224645,-121.426315
37.919345,-121.25631
37.773758,-121.537755
37.919345,-121.25631
37.754244,-121.431214
38.011007,-121.314987
37.795168,-121.303317
37.718744,-121.42573
38.011007,-121.314987
37.961585,-121.296507
37.919345,-121.25631
38.021614,-121.082979
38.022826,-121.315157
38.021614,-121.082979
37.919345,-121.25631
37.795168,-121.303317
38.022826,-121.315157
37.986672,-121.268805
38.022394,-121.343752
37.905138,-121.321562
37.959495,-121.298713
37.795168,-121.303317
37.825082,-121.288965
37.967114,-121.274144
37.947434,-121.297633
38.002584,-121.285486
37.886279,-121.2831
38.039346,-121.351639
38.055731,-121.258542
37.773539,-121.538272
37.799021,-121.235855
37.927527,-121.257988
37.954916,-121.285486
38.007122,-121.296855
37.799021,-121.235855
38.224645,-121.426315
37.919345,-121.25631
37.790213,-121.547942
37.795168,-121.303317
37.921847,-121.25802
37.921847,-121.25802
37.754244,-121.431214
37.754244,-121.431214
37.983348,-121.300496
37.986672,-121.268805
37.799021,-121.235855
37.919345,-121.25631
38.022677,-121.27358
37.907673,-121.315001
37.907673,-121.315001
37.927527,-121.257988
37.754244,-121.431214
37.754244,-121.431214
37.795168,-121.303317
37.927527,-121.257988
37.761418,-121.468203
37.761418,-121.468203
37.825082,-121.288965
38.132707,-121.267545
38.033602,-121.333426
38.033602,-121.333426
38.021614,-121.082979
37.907673,-121.315001
37.761418,-121.468203
37.76508,-121.450103
37.769325,-121.209198
37.769325,-121.209198
37.95804,-121.255757
38.049838,-121.376231
38.042741,-121.362896
37.945805,-121.30029
37.927527,-121.257988
37.907955,-121.313727
38.039346,-121.351639
38.039346,-121.351639
37.825082,-121.288965
38.034759,-121.358496
38.035047,-121.364418
38.049838,-121.376231
37.825082,-121.288965
38.033602,-121.333426
37.907673,-121.315001
37.919345,-121.25631
37.761418,-121.468203
38.224645,-121.426315
37.795168,-121.303317
37.919345,-121.25631
37.927527,-121.257988
37.95964,-121.329134
37.823101,-121.288174
37.927527,-121.257988
37.898215,-121.3227
37.905138,-121.321562
37.927527,-121.257988
37.959495,-121.298713
37.984304,-121.296785
37.746367,-121.418051
37.88609,-121.281198
38.00477,-121.28378
38.033602,-121.333426
37.947434,-121.297633
37.825082,-121.288965
38.006553,-121.331847
37.938065,-121.252007
38.022394,-121.343752
37.920775,-121.293414
38.049838,-121.376231
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.825082,-121.288965
37.740063,-121.449477
37.825082,-121.288965
37.927527,-121.257988
38.007122,-121.296855
37.991191,-121.313137
38.140024,-121.274167
37.825082,-121.288965
37.825082,-121.288965
38.132707,-121.267545
37.927527,-121.257988
37.927527,-121.257988
37.927527,-121.257988
37.991191,-121.313137
38.137101,-121.273791
37.825082,-121.288965
37.927527,-121.257988
37.927527,-121.257988
37.905138,-121.321562
37.927527,-121.257988
37.825082,-121.288965
38.033602,-121.333426
38.055968,-121.375695
38.122697,-121.287368
38.140024,-121.274167
38.021614,-121.082979
38.039346,-121.351639
37.927527,-121.257988
37.927527,-121.257988
37.75291,-121.409298
37.96315,-121.287424
38.021614,-121.082979
37.740063,-121.449477
37.72049,-121.462289
37.733682,-121.461173
37.825082,-121.288965
37.977293,-121.291156
38.039346,-121.351639
38.039346,-121.351639
38.039346,-121.351639
38.224645,-121.426315
38.033602,-121.333426
37.990269,-121.318685
37.973911,-121.301145
37.823274,-121.288114
38.022706,-121.344803
37.898215,-121.3227
37.898215,-121.3227
37.905138,-121.321562
37.977293,-121.291156
37.927527,-121.257988
37.794333,-121.19949
37.995356,-121.327766
37.947434,-121.297633
38.021614,-121.082979
38.039346,-121.351639
37.977293,-121.291156
38.042741,-121.362896
38.135751,-121.289344
37.931607,-121.312145
38.224645,-121.426315
37.762302,-121.551624
38.021614,-121.082979
38.021614,-121.082979
37.762302,-121.551624
37.886932,-121.282234
38.049838,-121.376231
37.927527,-121.257988
37.907955,-121.313727
38.049838,-121.376231
37.995356,-121.327766
37.762302,-121.551624
38.055838,-121.375674
37.825082,-121.288965
37.825082,-121.288965
37.762302,-121.551624
38.055838,-121.375674
38.021614,-121.082979
38.135751,-121.289344
38.021614,-121.082979
37.762302,-121.551624
37.998785,-121.286642
37.886932,-121.282234
37.762302,-121.551624
37.907955,-121.313727
38.224645,-121.426315
38.021614,-121.082979
38.022677,-121.27358
37.995356,-121.327766
37.823101,-121.288174
37.995356,-121.327766
38.023881,-121.274473
38.023881,-121.274473
37.825082,-121.288965
37.762302,-121.551624
37.898215,-121.3227
37.898215,-121.3227
37.905138,-121.321562
38.023881,-121.274473
38.005037,-121.283917
38.023881,-121.274473
37.898215,-121.3227
37.757563,-121.457945
37.757563,-121.457945
38.039346,-121.351639
38.002596,-121.288549
38.005037,-121.283917
38.023881,-121.274473
38.127475,-121.259993
38.127475,-121.259993
38.007122,-121.296855
38.135751,-121.289344
37.825082,-121.288965
37.947434,-121.297633
37.898215,-121.3227
38.042741,-121.362896
38.054739,-121.392643
38.023881,-121.274473
37.757563,-121.457945
37.898215,-121.3227
38.021614,-121.082979
37.96315,-121.287424
37.907955,-121.313727
37.907955,-121.313727
37.757563,-121.457945
37.930777,-121.251756
37.738674,-121.426778
38.042741,-121.362896
37.984056,-121.331936
37.984056,-121.331936
37.725094,-121.529429
37.954406,-121.28776
37.725094,-121.529429
37.800113,-121.302887
37.96315,-121.287424
37.898215,-121.3227
37.898215,-121.3227
37.905138,-121.321562
38.007122,-121.296855
37.751527,-121.472046
37.751527,-121.472046
37.725094,-121.529429
37.886741,-121.282459
37.987058,-121.274394
38.039346,-121.351639
38.021614,-121.082979
38.021614,-121.082979
37.754199,-121.455801
37.751527,-121.472046
37.751527,-121.472046
37.751527,-121.472046
37.754199,-121.455801
37.987058,-121.274394
37.907955,-121.313727
38.01745,-121.355728
37.907955,-121.313727
38.224645,-121.426315
38.042741,-121.362896
37.754199,-121.455801
37.96315,-121.287424
37.985239,-121.30514
37.747409,-121.395412
37.907955,-121.313727
37.905138,-121.321562
37.751527,-121.472046
38.049816,-121.376176
37.985239,-121.30514
38.001574,-121.316445
38.003687,-121.293515
38.007122,-121.296855
38.021614,-121.082979
37.886741,-121.282459
37.975297,-121.28978
38.042741,-121.362896
37.757154,-121.454052
37.984168,-121.340994
37.811397,-121.291176
38.003687,-121.293515
37.984168,-121.340994
37.984168,-121.340994
37.823274,-121.288114
37.898215,-121.3227
37.984168,-121.340994
38.039346,-121.351639
37.886741,-121.282459
37.898215,-121.3227
37.950816,-121.288715
37.984168,-121.340994
37.756609,-121.467646
37.984168,-121.340994
37.984038,-121.351468
37.756609,-121.467646
37.907955,-121.313727
38.224645,-121.426315
38.048532,-121.37093
38.042741,-121.362896
38.039346,-121.351639
37.984168,-121.340994
37.987069,-121.322065
37.751253,-121.471862
37.725094,-121.529429
37.725094,-121.529429
37.785509,-121.218571
37.987069,-121.322065
38.039346,-121.351639
38.039346,-121.351639
38.042741,-121.362896
37.907955,-121.313727
37.907955,-121.313727
38.039346,-121.351639
37.950816,-121.288715
37.751782,-121.472349
38.113057,-121.309885
37.984038,-121.351468
37.984038,-121.351468
37.751527,-121.472046
37.902138,-121.312807
37.987967,-121.195271
37.954381,-121.287753
37.928542,-121.324072
37.725094,-121.529429
37.725094,-121.529429
38.003687,-121.293515
37.987069,-121.322065
37.990355,-121.313524
37.905138,-121.321562
37.987069,-121.322065
37.990355,-121.313524
38.003687,-121.293515
38.021614,-121.082979
37.987967,-121.195271
37.902138,-121.312807
37.898215,-121.3227
37.907955,-121.313727
37.928542,-121.324072
37.907955,-121.313727
37.999066,-121.321429
38.003687,-121.293515
37.987069,-121.322065
37.864362,-121.276913
37.725094,-121.529429
37.907955,-121.313727
37.987069,-121.322065
37.714621,-121.431919
37.907955,-121.313727
37.960275,-121.295649
38.017823,-121.297425
38.017823,-121.297425
37.755994,-121.456638
37.755994,-121.456638
37.952544,-121.287137
38.119294,-121.258462
38.119294,-121.258462
38.022677,-121.27358
38.022677,-121.27358
37.907955,-121.313727
38.017823,-121.297425
37.727871,-121.506782
37.714621,-121.431919
37.987069,-121.322065
37.987069,-121.322065
37.987967,-121.195271
38.022677,-121.27358
37.907955,-121.313727
37.902138,-121.312807
37.898215,-121.3227
37.734329,-121.425225
37.955359,-121.274041
37.898215,-121.3227
37.755994,-121.456638
37.898215,-121.3227
37.907955,-121.313727
37.754198,-121.455733
37.754198,-121.455733
37.755994,-121.456638
37.755994,-121.456638
37.992278,-121.344536
37.898215,-121.3227
37.755994,-121.456638
37.754198,-121.455733
37.754198,-121.455733
37.962348,-121.270882
38.004853,-121.281346
37.898215,-121.3227
37.898215,-121.3227
37.886279,-121.2831
37.864362,-121.276913
37.955359,-121.274041
38.113057,-121.309885
37.898215,-121.3227
37.886279,-121.2831
37.761836,-121.437806
37.907955,-121.313727
38.055968,-121.375695
37.864362,-121.276913
37.987951,-121.340726
37.987951,-121.340726
38.055968,-121.375695
38.055968,-121.375695
37.991738,-121.305645
37.907955,-121.313727
38.008985,-121.31978
37.902138,-121.312807
37.962348,-121.270882
38.008985,-121.31978
37.755994,-121.456638
37.752685,-121.45546
38.113057,-121.309885
37.752685,-121.45546
37.761836,-121.437806
38.113057,-121.309885
37.864362,-121.276913
37.987951,-121.340726
38.055968,-121.375695
37.992278,-121.344536
38.055968,-121.375695
38.008985,-121.31978
38.008985,-121.31978
37.907955,-121.313727
37.825082,-121.288965
37.864362,-121.276913
37.825082,-121.288965
37.864362,-121.276913
37.864362,-121.276913
37.864362,-121.276913
37.825082,-121.288965
37.864362,-121.276913
38.055968,-121.375695
37.825082,-121.288965
38.055968,-121.375695
37.920054,-121.241555
37.902138,-121.312807
37.898215,-121.3227
38.031593,-121.316162
37.962348,-121.270882
37.959159,-121.312903
37.725111,-121.529356
37.755884,-121.465502
37.959159,-121.312903
37.825082,-121.288965
37.825082,-121.288965
37.825082,-121.288965
37.825082,-121.288965
37.761836,-121.437806
37.959159,-121.312903
38.113891,-121.305752
38.008985,-121.31978
38.055968,-121.375695
37.959159,-121.312903
37.714621,-121.431919
37.907955,-121.313727
37.825082,-121.288965
37.825082,-121.288965
37.987951,-121.340726
37.987951,-121.340726
37.987951,-121.340726
37.987951,-121.340726
37.987069,-121.322065
37.955989,-121.296031
37.864362,-121.276913
37.864362,-121.276913
38.113891,-121.305752
37.714621,-121.431919
38.008507,-121.321322
38.008507,-121.321322
37.907955,-121.313727
37.734992,-121.425017
38.031593,-121.316162
37.962348,-121.270882
37.761836,-121.437806
37.987951,-121.340726
37.987951,-121.340726
37.987951,-121.340726
37.962348,-121.270882
37.987951,-121.340726
37.907955,-121.313727
37.907955,-121.313727
37.954105,-121.289382
38.113891,-121.305752
38.113891,-121.305752
37.714621,-121.431919
37.987951,-121.340726
37.761836,-121.437806
37.987951,-121.340726
37.954916,-121.285486
38.113891,-121.305752
38.113891,-121.305752
37.954105,-121.289382
37.902138,-121.312807
38.031593,-121.316162
37.962348,-121.270882
37.962348,-121.270882
37.761836,-121.437806
37.761836,-121.437806
37.987951,-121.340726
37.761836,-121.437806
37.761998,-121.438538
37.987951,-121.340726
37.987951,-121.340726
37.907955,-121.313727
37.748762,-121.429025
37.748762,-121.429025
38.106426,-121.297568
37.994486,-121.296722
38.106426,-121.297568
37.748762,-121.429025
38.031593,-121.316162
38.106426,-121.297568
37.935331,-121.244104
37.935331,-121.244104
37.773758,-121.537755
37.955989,-121.296031
38.039346,-121.351639
38.224645,-121.426315
37.773758,-121.537755
38.039346,-121.351639
37.795168,-121.303317
38.039346,-121.351639
37.761418,-121.468203
37.733682,-121.461173
37.927527,-121.257988
37.745255,-121.43227
38.035047,-121.364418
38.035047,-121.364418
38.035047,-121.364418
38.035047,-121.364418
37.932559,-121.299537
37.748663,-121.403145
37.987336,-121.244976
38.02151,-121.324454
37.942074,-121.269576
38.15598,-121.153971
37.794011,-121.323215
38.116275,-121.306651
37.714621,-121.431919
37.714621,-121.431919
37.752505,-121.135477
37.751782,-121.472349
37.714621,-121.431919
38.054739,-121.392643
37.914607,-121.248028
37.714621,-121.431919
37.714621,-121.431919
38.224645,-121.426315
37.921942,-121.297839
37.748663,-121.403145
37.714621,-121.431919
37.741762,-121.42452
37.921942,-121.297839
37.985239,-121.30514
37.741762,-121.42452
38.022447,-121.302834
38.022447,-121.302834
37.982964,-121.346287
37.996904,-121.279513
37.714621,-121.431919
38.040958,-121.25779
37.741762,-121.42452
37.748663,-121.403145
37.794011,-121.323215
38.04803,-121.267419
38.118438,-121.266695
37.714621,-121.431919
38.019832,-121.322635
37.823101,-121.288174
38.022375,-121.300789
37.714621,-121.431919
37.72495,-121.460905
38.013403,-121.318228
37.723562,-121.443676
38.125847,-121.26741
38.125847,-121.26741
37.959495,-121.298713
37.898215,-121.3227
37.990233,-121.322428
37.993321,-121.301551
38.113057,-121.309885
37.74499,-121.40524
38.033602,-121.333426
37.923819,-121.313301
37.958928,-121.33863
37.751782,-121.472349
38.022677,-121.27358
37.923819,-121.313301
37.898215,-121.3227
37.723562,-121.443676
37.998747,-121.286019
37.742116,-121.442021
37.74499,-121.40524
37.718744,-121.42573
37.736931,-121.428275
38.002584,-121.285486
37.983348,-121.300496
38.033455,-121.308208
37.993321,-121.301551
37.733682,-121.461173
38.015585,-121.284866
37.994799,-121.312161
37.76508,-121.450103
37.76508,-121.450103
37.755319,-121.434325
37.76508,-121.450103
37.76508,-121.450103
37.76508,-121.450103
37.769325,-121.209198
37.987311,-121.317872
37.746367,-121.418051
37.912258,-121.294626
37.941467,-121.280203
38.039346,-121.351639
38.049816,-121.376176
38.140024,-121.274167
37.910946,-121.243679
38.032132,-121.302502
37.825082,-121.288965
37.958928,-121.33863
38.113057,-121.309885
37.940082,-121.246497
38.00412,-121.292456
37.814651,-121.107152
37.814651,-121.107152
37.755319,-121.434325
37.991793,-121.315302
37.825082,-121.288965
37.769325,-121.209198
38.030611,-121.334968
38.033467,-121.31889
37.921704,-121.259027
37.984304,-121.296785
37.984304,-121.296785
38.033467,-121.31889
37.768734,-121.556565
37.958928,-121.33863
37.823274,-121.288114
38.04075,-121.265076
37.749276,-121.434837
38.031155,-121.304724
37.965073,-121.334036
37.748187,-121.46403
37.923882,-121.3095
38.021078,-121.276157
37.923882,-121.3095
38.043988,-121.270214
38.021078,-121.276157
38.018683,-121.269391
37.998785,-121.286642
37.965073,-121.334036
38.004157,-121.292462
37.749276,-121.434837
37.998785,-121.286642
38.018683,-121.269391
38.018683,-121.269391
38.004157,-121.292462
38.023881,-121.274473
38.023881,-121.274473
37.965073,-121.334036
37.823274,-121.288114
38.049838,-121.376231
38.021078,-121.276157
38.023881,-121.274473
38.023881,-121.274473
37.984304,-121.296785
37.998031,-121.287584
38.04926,-121.377127
38.04926,-121.377127
37.998785,-121.286642
37.998747,-121.286019
37.937037,-121.294878
37.966802,-121.295403
38.04926,-121.377127
37.965073,-121.334036
38.005037,-121.283917
37.966802,-121.295403
38.018683,-121.269391
37.965073,-121.334036
38.005037,-121.283917
37.99112,-121.318771
37.823274,-121.288114
38.005037,-121.283917
37.99112,-121.318771
37.956412,-121.309659
37.956412,-121.309659
37.956412,-121.309659
37.749276,-121.434837
37.749276,-121.434837
37.751527,-121.472046
37.751527,-121.472046
38.04926,-121.377127
37.930827,-121.206428
37.965073,-121.334036
37.965073,-121.334036
37.751527,-121.472046
38.005037,-121.283917
38.022053,-121.276193
38.022053,-121.276193
37.981216,-121.349459
37.988017,-121.305547
38.033929,-121.347149
38.005037,-121.283917
37.751527,-121.472046
38.033929,-121.347149
37.993486,-121.311351
38.042741,-121.362896
37.751527,-121.472046
38.005037,-121.283917
37.990067,-121.322814
37.990067,-121.322814
37.990067,-121.322814
37.990067,-121.322814
37.990067,-121.322814
38.022677,-121.27358
37.990067,-121.322814
38.023881,-121.274473
37.990067,-121.322814
38.042741,-121.362896
37.988017,-121.305547
37.989793,-121.323335
38.022677,-121.27358
38.023881,-121.274473
38.022677,-121.27358
37.991738,-121.305645
37.988017,-121.305547
37.988017,-121.305547
37.985579,-121.337412
38.117501,-121.303582
38.022677,-121.27358
37.761692,-121.458555
37.734634,-121.426544
37.988017,-121.305547
38.033929,-121.347149
37.751253,-121.471862
37.785509,-121.218571
38.042741,-121.362896
37.985579,-121.337412
38.022155,-121.296509
37.994703,-121.312283
37.989793,-121.323335
37.988017,-121.305547
37.989793,-121.323335
37.988017,-121.305547
37.957175,-121.284186
37.928542,-121.324072
38.023881,-121.274473
38.023881,-121.274473
37.796322,-121.199575
38.022155,-121.296509
37.962346,-121.337428
37.962346,-121.337428
38.015585,-121.284866
37.928542,-121.324072
38.049838,-121.376231
37.74499,-121.40524
38.023881,-121.274473
37.962346,-121.337428
38.021078,-121.276157
37.989793,-121.323335
38.023881,-121.274473
38.023881,-121.274473
37.74499,-121.40524
37.734329,-121.425225
37.823274,-121.288114
37.940857,-121.271862
37.815247,-121.205411
37.815247,-121.205411
38.023881,-121.274473
37.811397,-121.291176
37.74499,-121.40524
38.042741,-121.362896
38.021078,-121.276157
38.021078,-121.276157
37.734329,-121.425225
